id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
243656,3902,KSSI,5800,100,ASP,1,0,4,31.1452007293701,-81.3993988037109,12,36,1000,22,31.1581001281738,-81.3883972167968,17,216,910
243657,3902,KSSI,3313,75,ASP,1,0,16,31.1562004089355,-81.3889007568359,18,154,,34,31.148000717163,-81.3843002319336,13,334,
243182,21110,KSSQ,3711,50,ASP,1,0,14,45.7350997924804,-91.9255981445312,1232,137,615,32,45.7276000976562,-91.9157028198242,1227,317,
242266,3903,KSTC,3000,75,ASP,1,0,5,45.5433006286621,-94.0650024414062,1021,59,,23,45.5475006103515,-94.0549011230468,1022,239,
242267,3903,KSTC,7000,150,CON,1,0,13,45.5539016723632,-94.0692977905273,1031,136,,31,45.5401000976562,-94.0503997802734,1017,316,
245034,21111,KSTE,6028,120,ASP,1,0,3,44.5383987426757,-89.5365982055664,1103,29.6,,21,44.5527992248535,-89.5251998901367,1110,209.6,
245035,21111,KSTE,3635,75,ASP,1,0,12,44.5467987060546,-89.5353012084961,1105,120,,30,44.5418014526367,-89.5232009887695,1103,300,
242490,21112,KSTF,5550,150,ASP,1,0,18,33.4407005310058,-88.8488006591796,331,179,1380,36,33.4254989624023,-88.8483963012695,322,359,
241154,3904,KSTJ,4797,75,PEM,0,0,13,39.773998260498,-94.9204025268554,811,135.8,,31,39.7645988464355,-94.9084014892578,811,315.8,
241155,3904,KSTJ,8059,150,CON,1,0,17,39.7845993041992,-94.9068984985351,826,180,,35,39.7625007629394,-94.9068984985351,812,360,
241324,21113,KSTK,2500,150,GVL,0,0,3,40.6102981567382,-103.267997741699,4028,45,,21,40.6152000427246,-103.261001586914,4036,225,
241325,21113,KSTK,4692,75,CON,1,0,15,40.6231002807617,-103.266998291015,4034,165.8,411,33,40.6105995178222,-103.263000488281,4024,345.8,
243530,3905,KSTL,7602,150,CON,1,0,6,38.7467002868652,-90.3812026977539,551,63,,24,38.7561988830566,-90.3574981689453,534,243,
243531,3905,KSTL,9001,150,CON,1,0,11,38.7599983215332,-90.4098968505859,618,122.2,,29,38.7467994689941,-90.3832015991211,556,302.2,
243533,3905,KSTL,9003,150,CON,1,0,12L,38.7518005371093,-90.3663024902343,528,122,,30R,38.7386016845703,-90.339599609375,605,302,
243532,3905,KSTL,11019,200,CON,1,0,12R,38.7538986206054,-90.3792037963867,540,122,467,30L,38.7378005981445,-90.3464965820312,583,302,201
244903,3906,KSTP,3657,100,ASP,1,0,9,44.9348983764648,-93.067398071289,700,90.7,,27,44.934700012207,-93.0532989501953,700,270.7,
244904,3906,KSTP,4115,150,ASP,1,0,13,44.9392013549804,-93.0650024414062,704,127.7,,31,44.9323005676269,-93.0524978637695,700,307.7,
244905,3906,KSTP,6711,150,ASP,1,0,14,44.9412002563476,-93.0678024291992,704,146,340,32,44.9258995056152,-93.0532989501953,703,326,500
243495,21114,KSTS,5202,100,ASP,1,0,2,38.5032005310058,-122.820999145507,129,29,,20,38.5157012939453,-122.81199645996,113,209,
243496,21114,KSTS,6000,150,ASP,1,0,14,38.5175018310546,-122.814002990722,111,157,,32,38.5023002624511,-122.805999755859,120,337,
242853,21115,KSUA,4652,100,ASP,1,0,7,27.1816997528076,-80.2289962768554,17,68,,25,27.1863994598388,-80.2156982421875,12,248,400
242854,21115,KSUA,5826,100,ASP,1,0,12,27.1819992065429,-80.2314987182617,16,110,660,30,27.176399230957,-80.214599609375,14,290,460
242855,21115,KSUA,5000,100,ASP,0,0,16,27.1884994506835,-80.2216033935546,14,154,335,34,27.1760997772216,-80.2149963378906,14,334,880
240536,21116,KSUD,3000,60,ASP,1,0,18,35.7942008972168,-96.6561965942382,901,180,,36,35.7859992980957,-96.6561965942382,892,360,
240488,21117,KSUE,4600,75,ASP,1,0,2,44.8368988037109,-87.4247970581054,722,13,,20,44.8492012023925,-87.4207992553711,704,193,
240489,21117,KSUE,3200,75,ASP,1,0,10,44.8446998596191,-87.4259033203125,719,93,,28,44.8442993164062,-87.4135971069336,715,273,
240689,21118,KSUN,6952,100,ASP,1,0,13,43.5121994018554,-114.304000854492,5311,145,1501,31,43.4967002868652,-114.289001464843,5269,325,
244558,3907,KSUS,5000,75,ASP,1,0,08L,38.6641006469726,-90.6682968139648,463,78,,26R,38.6669998168945,-90.6511001586914,463,258,
244557,3907,KSUS,7485,150,CON,1,0,08R,38.6576995849609,-90.6596984863281,461,78,,26L,38.6618995666503,-90.6341018676757,462,258,481
243484,21119,KSUT,4000,100,ASP,1,0,5,33.9250984191894,-78.0792999267578,20,41,,23,33.9333992004394,-78.0707015991211,23,221,
240261,3908,KSUU,11001,150,PEM,1,0,03L,38.2433013916015,-121.957000732421,36,47.7,,21R,38.2635993957519,-121.929000854492,53,227.7,
240260,3908,KSUU,10992,150,CON,1,0,03R,38.2615013122558,-121.926002502441,56,47.7,,21L,38.2817993164062,-121.898002624511,55,227.7,
243489,21120,KSUW,5100,75,ASP,1,0,4,46.6837005615234,-92.0998001098632,674,36.7,,22,46.69580078125,-92.089599609375,674,216.7,
243490,21120,KSUW,4000,75,ASP,1,0,14,46.687400817871,-92.1003036499023,672,139.3,,32,46.6790008544921,-92.090103149414,673,319.3,
244484,3909,KSUX,9002,150,CON,1,0,13,42.4091987609863,-96.3976974487304,1093,136,,31,42.3914985656738,-96.374397277832,1093,316,
244485,3909,KSUX,6600,150,ASP,1,0,17,42.4146995544433,-96.3818969726562,1097,181,,35,42.3965988159179,-96.3822021484375,1095,1,
251591,29695,KSUZ,5001,100,ASPH-E,0,0,2,34.5839004516601,-92.4822998046875,390,20,,20,34.5969009399414,-92.4766006469726,387,200,
241942,21121,KSVC,4637,80,GRE,0,0,3,32.6329002380371,-108.16300201416,5446,45.3,,21,32.6417007446289,-108.152999877929,5446,225.3,
241943,21121,KSVC,6802,100,ASP,1,0,8,32.6324005126953,-108.165000915527,5386,90.2,,26,32.6324005126953,-108.142997741699,5377,270.2,
241944,21121,KSVC,4675,75,GRE,0,0,12,32.6418991088867,-108.161003112792,5446,135,,30,32.6329002380371,-108.150001525878,5446,315,
241945,21121,KSVC,5473,75,GRE,0,0,17,32.6478996276855,-108.157997131347,5446,180.4,109,35,32.6328010559082,-108.158996582031,5446,0.4,
244479,21122,KSVE,2179,60,GRE,0,0,7,40.3745002746582,-120.578002929687,4149,89,,25,40.3745994567871,-120.569999694824,4131,269,
244480,21122,KSVE,4049,75,ASP,1,0,11,40.3797988891601,-120.577003479003,4147,129,,29,40.3727989196777,-120.566001892089,4122,309,
245746,21123,KSVH,7006,100,ASP,1,0,10,35.7661018371582,-80.9655990600586,954,96.8,1000,28,35.7639007568359,-80.9421997070312,959,276.8,550
239932,3910,KSVN,11375,200,ASP,1,0,10,32.0106010437011,-81.1642990112304,18,92,,28,32.0093994140625,-81.127700805664,28,272,
243286,3911,KSWF,11818,150,ASP,1,0,9,41.5008010864257,-74.130500793457,482,78.3,2000,27,41.5074005126953,-74.0883026123046,468,258.3,2000
243287,3911,KSWF,6006,150,ASP,1,0,16,41.5111007690429,-74.1017990112304,471,149.5,,34,41.496898651123,-74.0905990600586,437,329.5,
242100,21124,KSWI,4006,75,ASP,1,0,16,33.6295013427734,-96.5876998901367,745,166.1,,34,33.6188011169433,-96.584602355957,711,346.1,
243906,3912,KSWO,5002,75,ASP,1,0,4,36.1553993225097,-97.0905990600586,960,44.5,,22,36.1651992797851,-97.0786972045898,984,224.5,
243907,3912,KSWO,5003,150,CON,0,1,13,,,,133,,31,,,,313,
243908,3912,KSWO,7401,100,ASP,1,0,17,36.1722984313964,-97.0868988037109,1000,179.5,,35,36.152000427246,-97.0866012573242,964,359.5,
245026,21125,KSWT,3400,150,GRE,0,0,4,40.8629989624023,-97.113899230957,1500,46.9,,22,40.869400024414,-97.1048965454101,1494,226.9,
245027,21125,KSWT,4200,75,CON,1,0,16,40.8693008422851,-97.1095962524414,1494,174,,34,40.8577995300293,-97.1081008911132,1505,354,
242239,21126,KSWW,5659,75,ASP,1,0,4,32.4609985351562,-100.471000671386,2379,43.4,,22,32.4723014831543,-100.458000183105,2337,223.4,
242240,21126,KSWW,1675,175,ASP,0,1,13,32.4668998718261,-100.470001220703,,137.4,,31,32.4636001586914,-100.466003417968,,317.4,
242241,21126,KSWW,5840,100,ASP,1,0,17,32.4760017395019,-100.469001770019,2340,173.6,,35,32.4600982666015,-100.467002868652,2369,353.6,
329843,329842,KSXK,5500,100,CON,1,0,17,42.9933280944824,-96.1623306274414,1409,,,35,42.9782981872558,-96.160400390625,1409,,
242232,21127,KSXL,3015,50,ASP,1,0,4,38.2282981872558,-80.8740005493164,1808,36.8,,22,38.2349014282226,-80.8676986694336,1820,216.8,
243469,21128,KSYF,1799,280,GRS,0,0,9,39.7630004882812,-101.799003601074,3392,97.7,,27,39.7622985839843,-101.792999267578,3386,277.7,
256553,21128,KSYF,2833,180,TURF-G,0,0,14L,39.7634010314941,-101.799003601074,3392,145,,32R,39.7569999694824,-101.792999267578,3409,325,
256554,21128,KSYF,3138,50,ASPH-G,0,0,14R,39.763801574707,-101.800003051757,3389,145,,32L,39.7566986083984,-101.793998718261,3413,325,
243470,21128,KSYF,2313,280,GRS,0,0,18,39.7649002075195,-101.791999816894,3380,199.1,,36,39.7588996887207,-101.794998168945,3407,19.1,
240809,21129,KSYI,5003,100,ASP,1,0,18,35.5670013427734,-86.4425964355468,799,179.3,,36,35.5531997680664,-86.442398071289,795,359.3,
244404,3913,KSYR,3261,150,CON,0,1,6,43.1152992248535,-76.1250991821289,,49,,24,43.1212005615234,-76.1157989501953,,229,
244405,3913,KSYR,9003,150,ASP,1,0,10,43.1082000732421,-76.1261978149414,419,87.3,,28,43.1092987060546,-76.0924987792968,400,267.3,
244406,3913,KSYR,7500,150,ASP,1,0,15,43.1212005615234,-76.1128005981445,416,133.8,,33,43.1069984436035,-76.0925979614257,402,313.8,
239849,21130,KSYV,3293,75,ASP,0,0,1,31.554100036621,-83.8967971801757,392,12,,19,31.5629005432128,-83.8945999145507,393,192,
242277,3914,KSZL,12400,200,CON,1,0,1,38.7136001586914,-93.552001953125,838,11,,19,38.7470016479492,-93.543701171875,870,191,
244878,21131,KSZT,5502,75,ASP,1,0,2,48.2932014465332,-116.566001892089,2129,32,,20,48.3059005737304,-116.554000854492,2130,212,
243725,21132,KSZY,5002,75,ASP,1,0,17,35.2094993591308,-88.5003967285156,603,164.9,,35,35.1963005065918,-88.4960021972656,610,344.9,
242367,21133,KT00,3005,60,ASP,1,0,12,29.7726993560791,-94.6660995483398,20,129,,30,29.7675991058349,-94.6586990356445,20,309,
242368,21133,KT00,2300,300,GRS,1,0,17,29.773000717163,-94.6651992797851,20,180,,35,29.7667999267578,-94.6651992797851,20,360,
243238,21134,KT03,6230,75,ASP,1,0,15,36.100299835205,-111.386001586914,,160,1520,33,36.0842018127441,-111.378997802734,,340,
242254,21135,KT05,3200,50,ASP,1,0,12,26.565200805664,-97.4419021606445,,123,,30,26.5604000091552,-97.4337005615234,10,303,
243127,21136,KT12,1983,45,ASP,0,1,4,30.6434001922607,-93.9162979125976,117,43.9,,22,30.6473007202148,-93.9119033813476,117,223.9,
243128,21136,KT12,3746,50,ASP,0,0,13,30.6506996154785,-93.9197006225586,120,133,326,31,30.643699645996,-93.9110031127929,115,313,226
243708,21137,KT15,3021,50,ASP,1,0,17,31.3448009490966,-96.8518981933593,410,181,,35,31.3365001678466,-96.8520965576171,402,1,89
243810,21138,KT16,4800,50,ASP,1,0,6,33.6982994079589,-108.858001708984,6361,75.4,,24,33.7016983032226,-108.843002319335,6271,255.4,
240662,21139,KT17,4400,75,ASP,0,0,15,29.2816009521484,-95.8916015625,,154.5,,33,29.2707004547119,-95.8855972290039,,334.5,
243323,21140,KT19,3200,60,ASP,1,0,14,27.8868999481201,-98.6031036376953,528,143,,32,27.8799991607666,-98.5971984863281,564,323,
245966,21141,KT20,3200,50,ASP,1,0,15,29.5317993164062,-97.4638977050781,340,150,,33,29.5242004394531,-97.4589004516601,350,330,
243117,21142,KT23,3700,60,ASP,1,0,17,32.7238998413085,-99.2675018310546,1404,180,,35,32.7136001586914,-99.2675018310546,1412,360,
245533,21143,KT24,3700,75,ASP,1,0,17,31.2385997772216,-93.9819030761718,260,180,,35,31.2285995483398,-93.9819030761718,,360,
243226,21144,KT27,6885,50,COP,1,0,8,31.7196006774902,-106.248001098632,4000,88.6,637,26,31.720100402832,-106.225997924804,4007,268.6,
242610,21145,KT30,5027,60,ASP,1,0,13,28.8272991180419,-99.1144027709961,586,137.2,168,31,28.8171997070312,-99.1036987304687,554,317.2,154
240678,21146,KT31,4305,40,COP,1,0,17,33.2144012451171,-96.7418975830078,,180,300,35,33.2024993896484,-96.7418975830078,,360,250
243597,21147,KT35,3200,50,ASP,1,0,16,30.8836002349853,-96.9725036621093,,164,,34,30.8752994537353,-96.9697036743164,402,344,
241630,21148,KT36,3000,60,ASP,1,0,18,31.1501007080078,-90.1682968139648,,178,,36,31.1418991088867,-90.1679992675781,,358,
245873,21149,KT39,3200,60,ASP,0,0,17,33.5867004394531,-98.6186981201171,,180,,35,33.5778999328613,-98.6186981201171,1065,360,
240687,21150,KT41,2998,75,ASP,1,0,5,29.666799545288,-95.0677032470703,23,51.3,,23,29.6718997955322,-95.0604019165039,24,231.3,
240688,21150,KT41,4165,75,ASP,1,0,12,29.6725997924804,-95.0696029663086,24,126.2,190,30,29.6658000946044,-95.0589981079101,24,306.2,402
243362,21151,KT42,3500,50,ASP,0,0,13,40.2144012451171,-123.302001953125,2765,142.6,,31,40.2069015502929,-123.293998718261,2782,322.6,
244555,21153,KT45,4405,60,ASP,1,0,17,35.3676986694335,-101.364997863769,3451,179.9,,35,35.355598449707,-101.364997863769,3452,359.9,
243544,21155,KT50,4100,60,ASP,1,0,15,30.9386005401611,-99.8197021484375,1930,154,480,33,30.9283008575439,-99.8139038085937,1915,334,
241461,21156,KT51,3440,50,ASP,1,0,17,30.0475006103515,-95.6672973632812,161,179.5,255,35,30.0380001068115,-95.6671981811523,166,359.5,400
243812,21157,KT54,3200,35,ASP,0,0,13,29.5275001525878,-95.7788009643554,,134.3,,31,29.5212993621826,-95.7715988159179,,314.3,
243144,21158,KT55,5500,60,ASP,1,0,1,34.559398651123,-102.325996398925,,17.6,,19,34.5738983154296,-102.319999694824,3883,197.6,
244337,21159,KT59,3565,60,ASP,1,0,17,35.4560012817382,-100.199996948242,2431,180,,35,35.4462013244628,-100.199996948242,2470,360,57
241395,21160,KT60,4000,60,ASP,1,0,17,33.1775016784668,-100.197998046875,1714,180,,35,33.1666984558105,-100.197998046875,1744,360,
243887,21161,KT65,4998,70,ASP,1,0,13,26.1830005645751,-97.977798461914,68,142,172,31,26.1721992492675,-97.9682998657226,69,322,
245986,21162,KT67,3740,60,ASP,1,0,14,32.9351997375488,-97.4154968261718,855,141,340,32,32.9272003173828,-97.4078979492187,,321,191
240807,21163,KT69,2800,50,GRS,0,1,3,28.0349998474121,-97.5450973510742,47,40.9,,21,28.0408000946044,-97.5393981933593,47,220.9,
240808,21163,KT69,4323,55,ASP,1,0,14,28.0442008972167,-97.5462036132812,46,145.8,250,32,28.0342998504638,-97.5386962890625,47,325.8,400
240806,21164,KT70,6303,150,ASP,0,0,13,29.1261005401611,-100.481002807617,,134,,31,29.1109008789062,-100.462997436523,,314,
243193,21165,KT74,4000,75,ASP,1,0,17,30.5781002044677,-97.4432983398437,600,178.7,,35,30.5671005249023,-97.443000793457,548,358.7,550
244292,21167,KT78,3801,75,ASP,1,0,16,30.0828990936279,-94.6999969482421,69,165.8,,34,30.0727005004882,-94.6970977783203,69,345.8,
241108,21168,KT82,5002,75,ASP,1,0,14,30.2490005493164,-98.9134979248046,1695,146.7,,32,30.2374992370605,-98.904800415039,1677,326.7,
245875,21169,KT85,3445,60,ASP,1,0,13,29.316499710083,-97.1423034667968,365,134.2,,31,29.3099002838134,-97.1344985961914,341,314.2,
241445,21171,KT88,5420,60,ASP,1,0,17,32.4760017395019,-100.920997619628,2214,181,,35,32.4608993530273,-100.920997619628,2205,1,
242789,21173,KT90,3600,75,ASP,1,0,18,29.8092002868652,-94.4310989379882,25,180,,36,29.7992000579834,-94.4310989379882,,360,
244704,21174,KT92,3000,60,GRS,0,0,13,30.7355003356933,-99.1869964599609,1514,138,,31,30.7290992736816,-99.1802978515625,1490,318,
244705,21174,KT92,3716,50,ASP,1,0,17,30.7373008728027,-99.1841964721679,1502,181,,35,30.7271003723144,-99.1844024658203,1498,1,
243304,21175,KT93,4073,60,ASP,1,0,17,36.4463996887207,-100.124000549316,2532,180,,35,36.4351997375488,-100.124000549316,2601,360,
244415,21176,KTAD,5498,100,ASP,1,0,3,37.2556991577148,-104.342002868652,5755,44.9,,21,37.2663993835449,-104.329002380371,5734,224.9,
244416,21176,KTAD,5500,100,GVL,0,0,9,37.2608985900878,-104.352996826171,5760,106.1,,27,37.2566986083984,-104.334999084472,5748,286.1,
245307,21177,KTAN,1900,60,GRE,0,0,4,41.8754005432128,-71.0226974487304,35,27,,22,41.8801002502441,-71.0195999145507,27,207,
245308,21177,KTAN,3500,75,ASP,1,0,12,41.8740997314453,-71.0197982788086,36,107.7,,30,41.8712005615234,-71.0075988769531,43,287.7,
252565,21178,KTAZ,1920,180,TURF-G,0,0,09L,39.538101196289,-89.3320007324218,,90,,27R,39.538101196289,-89.3252029418945,,270,
252566,21178,KTAZ,3500,60,ASPH-E,0,0,09R,39.5297012329101,-89.3416976928711,616,90,,27L,39.5298995971679,-89.3292999267578,616,270,
239945,21178,KTAZ,4001,75,ASP,1,0,18,39.537799835205,-89.3274993896484,616,179,,36,39.5269012451171,-89.3273010253906,620,359,
253136,21179,KTB,5000,2000,WATER,0,0,NW,,,,,,SE,,,,,
243340,3915,KTBN,6038,150,ASP,1,0,14,37.7480010986328,-92.1473999023437,1158,140,501,32,37.7352981567382,-92.1340026855468,1153,320,526
241128,21180,KTBR,4383,100,ASP,0,0,5,32.4828987121582,-81.7427978515625,187,47,,23,32.4906997680664,-81.7320022583007,187,227,
241129,21180,KTBR,6000,100,ASP,1,0,14,32.4855995178222,-81.7434997558593,187,135,,32,32.4738998413085,-81.7296981811523,159,315,300
241130,21180,KTBR,4350,150,ASP,0,1,18,32.4906005859375,-81.7343978881836,,178,,36,32.4786987304687,-81.733901977539,,358,
244706,3916,KTCC,7102,100,ASP,1,0,3,35.1749000549316,-103.611000061035,4040,45,,21,35.1887016296386,-103.594001770019,4047,225,
244707,3916,KTCC,4599,60,ASP,1,0,8,35.1842994689941,-103.611999511718,4065,90,,26,35.1842994689941,-103.596000671386,4036,270,
242244,3917,KTCL,6499,150,ASP,1,0,4,33.2100982666015,-87.6192016601562,153,41,,22,33.2235984802246,-87.6052017211914,164,221,
242245,3917,KTCL,4001,100,ASP,1,0,11,33.2291984558105,-87.6159973144531,167,117,,29,33.2243003845214,-87.6042022705078,165,297,
243449,3918,KTCM,10108,150,ASP,1,0,16,47.1515007019043,-122.476997375488,286,180,,34,47.1237983703613,-122.475997924804,322,360,
256183,3918,KTCM,3000,60,ASPH,0,0,160,,,,,,340,,,,,
244495,3919,KTCS,3301,130,GVL,0,0,1,33.2300987243652,-107.269996643066,4810,21.4,,19,33.2384986877441,-107.265998840332,4810,201.4,
244496,3919,KTCS,2932,130,GVL,0,0,7,33.2336997985839,-107.274002075195,4830,80.1,,25,33.2350997924804,-107.264999389648,4810,260.1,
244497,3919,KTCS,7108,150,GVL,0,0,11,33.2439002990722,-107.282997131347,,125.7,,29,33.2324981689453,-107.263999938964,,305.7,
244498,3919,KTCS,7200,75,ASP,1,0,13,33.2431983947753,-107.277000427246,4850,144.5,,31,33.2271003723144,-107.263000488281,4794,324.5,
244499,3919,KTCS,2900,140,GVL,0,0,15,33.2387008666992,-107.267997741699,4820,166.7,,33,33.230899810791,-107.264999389648,4850,346.7,
248016,21181,KTCY,4005,100,ASPH-F,0,0,8,37.6904983520507,-121.448997497558,193,90,,26,37.6906013488769,-121.434997558593,171,270,
245632,21181,KTCY,4001,100,ASP,1,0,12,37.6911010742187,-121.445999145507,180,131.5,,30,37.6838989257812,-121.435997009277,193,311.5,261
244844,21182,KTDF,5826,100,ASP,1,0,6,36.279499053955,-78.9918975830078,592,50.5,600,24,36.2896995544433,-78.9766006469726,606,230.5,
245023,21183,KTDO,4480,150,ASP,1,0,6,46.4753990173339,-122.815002441406,356,74,,24,46.4789009094238,-122.797996520996,374,254,
241272,21184,KTDW,3000,60,ASP,1,0,5,35.1655006408691,-101.829002380371,3642,55.9,,23,35.1701011657714,-101.820999145507,3626,235.9,
241273,21184,KTDW,5099,60,ASP,1,0,17,35.1781005859375,-101.825996398925,3647,179.9,290,35,35.1641006469726,-101.825996398925,3640,359.9,299
243173,21185,KTDZ,3664,150,ASP,1,0,4,41.560001373291,-83.486099243164,622,39,,22,41.5677986145019,-83.477798461914,620,219,90
243174,21185,KTDZ,5830,100,ASP,1,0,14,41.5709991455078,-83.4900970458984,620,134,580,32,41.5598983764648,-83.4748001098632,621,314,580
242706,3920,KTEB,7000,150,ASP,1,0,1,40.8386993408203,-74.0604019165039,9,3.2,771,19,40.8578987121582,-74.0589981079101,7,183.2,770
242707,3920,KTEB,6013,150,ASP,1,0,6,40.8466987609863,-74.0702972412109,6,48,,24,40.8577003479003,-74.0541000366211,8,228,
245585,21186,KTEL,4400,75,ASP,1,0,13,38.0229988098144,-86.6978988647461,608,134,,31,38.0145988464355,-86.686897277832,659,314,
250463,21187,KTEW,4000,75,ASPH-G,0,0,10,42.5657997131347,-84.4306030273437,920,90,,28,42.5657997131347,-84.4158020019531,915,270,
243888,21188,KTEX,6870,100,ASP,1,0,9,37.956199645996,-107.919998168945,9061,105,,27,37.951301574707,-107.897003173828,9078,285,
243643,21152,KTFP,5000,75,ASP,1,0,13,27.9183006286621,-97.2164993286132,15,139.7,,31,27.9078006744384,-97.2064971923828,13,319.7,
245831,21189,KTGC,4800,75,ASP,1,0,1,35.9258995056152,-88.8501968383789,359,8.9,,19,35.9389991760253,-88.8477020263671,355,188.9,
240754,21190,KTGI,2950,75,ASP,1,0,2,37.8208999633789,-75.9988021850586,5,9,,20,37.8289985656738,-75.9971008300781,5,189,100
245606,21191,KTHA,5000,150,PEM,0,0,6,35.3785018920898,-86.2543029785156,1082,57.8,,24,35.3857994079589,-86.2400970458984,1079,237.8,502
245607,21191,KTHA,2693,100,GRE,0,0,9,35.3741989135742,-86.2545013427734,1078,89.2,,27,35.3742980957031,-86.2454986572265,1075,269.2,
245608,21191,KTHA,5000,150,CON,0,1,14,,,,135,,32,,,,315,
245609,21191,KTHA,5002,150,CON,1,0,18,35.3880996704101,-86.2435989379882,1077,180,,36,35.3742980957031,-86.2434997558593,1081,360,
242561,21192,KTHM,4200,75,ASP,1,0,7,47.5747985839843,-115.292999267578,,89,,25,47.5750999450683,-115.276000976562,,269,
245049,21193,KTHP,4800,100,ASP,1,0,1,43.6570014953613,-108.212997436523,4592,22.4,,19,43.6692008972168,-108.206001281738,4474,202.4,
242840,21194,KTHV,5188,100,ASP,1,0,17,39.9235000610351,-76.8768997192382,470,155,800,35,39.9104995727539,-76.8692016601562,480,335,740
239941,21195,KTIF,3600,50,ASP,1,0,11,41.964500427246,-100.574996948242,2926,118.2,,29,41.9598007202148,-100.563003540039,2914,298.2,
241406,3921,KTIK,10000,200,PEM,1,0,12,35.4249000549316,-97.404296875,1226,131,,30,35.4067993164062,-97.3789978027343,1277,311,
241407,3921,KTIK,11100,200,PEM,1,0,17,35.4290008544921,-97.3821029663086,1260,180.1,,35,35.3984985351562,-97.3821029663086,1291,0.1,
241706,21196,KTIP,5200,150,CON,0,1,4,40.2907981872558,-88.1511993408203,734,43.8,,22,40.3008003234863,-88.1386032104492,733,223.8,
241707,21196,KTIP,5001,75,ASP,1,0,9,40.2919998168945,-88.14990234375,735,89.6,,27,40.2920989990234,-88.1320037841796,729,269.6,
241708,21196,KTIP,5700,150,CON,0,1,13,40.3025016784668,-88.1481018066406,737,135.1,,31,40.2915000915527,-88.1335983276367,727,315.1,
241709,21196,KTIP,4894,75,CON,0,0,18,40.3017997741699,-88.1438980102539,737,180,,36,40.2883987426757,-88.1438980102539,733,360,
241375,3922,KTIW,5002,150,ASP,1,0,17,47.2747001647949,-122.577003479003,289,187,,35,47.2611007690429,-122.579002380371,292,7,
240788,3923,KTIX,5000,100,ASP,1,0,9,28.5151004791259,-80.8106994628906,32,89.1,,27,28.5153007507324,-80.7950973510742,31,269.1,
240789,3923,KTIX,7319,150,ASP,1,0,18,28.5245990753173,-80.7968978881836,30,179,319,36,28.5044994354248,-80.7966003417968,34,359,
243895,21197,KTKC,2590,200,GRS,0,0,6,44.2477989196777,-95.6113967895507,1340,51,,24,44.2521018981933,-95.6038970947265,1330,231,
243896,21197,KTKC,3100,75,ASP,1,0,11,44.2508010864257,-95.6112976074218,1331,120,,29,44.2467002868652,-95.6008987426757,1336,300,
243897,21197,KTKC,1825,200,GRS,0,0,17,44.2510986328125,-95.6082992553711,1326,179,,35,44.2458992004394,-95.6082992553711,1336,359,
245554,21198,KTKI,7001,100,ASP,1,0,18,33.1875991821289,-96.590103149414,575,182,,36,33.1683006286621,-96.5910034179687,585,2,
243638,21199,KTKO,2505,100,GRS,0,0,9,39.8039016723632,-98.2266998291015,,97,,27,39.8031005859375,-98.2182998657226,,277,
243639,21199,KTKO,3540,50,ASP,1,0,17,39.8078002929687,-98.2217025756836,,175,,35,39.7980995178222,-98.2205963134765,,355,
